scenario,year,technology,production_Mt,market_share_pct
NGFS_NetZero2050,2048,HyREX,0.0,0.0
NGFS_NetZero2050,2049,BF-BOF,5.200143521803915,14.662276357716642
NGFS_NetZero2050,2049,BF-BOF+CCUS,18.0,50.752632755671726
NGFS_NetZero2050,2049,FINEX-BOF,0.0,0.0
NGFS_NetZero2050,2049,Scrap-EAF,12.265996898248398,34.58509088661164
NGFS_NetZero2050,2049,NG-DRI-EAF,0.0,0.0
NGFS_NetZero2050,2049,H2-DRI-EAF,0.0,0.0
NGFS_NetZero2050,2049,HyREX,0.0,0.0
NGFS_NetZero2050,2050,BF-BOF,4.688809717952047,13.286959110912619
NGFS_NetZero2050,2050,BF-BOF+CCUS,18.0,51.00767111122787
NGFS_NetZero2050,2050,FINEX-BOF,0.0,0.0
NGFS_NetZero2050,2050,Scrap-EAF,12.6,35.70536977785951
NGFS_NetZero2050,2050,NG-DRI-EAF,0.0,0.0
NGFS_NetZero2050,2050,H2-DRI-EAF,0.0,0.0
NGFS_NetZero2050,2050,HyREX,0.0,0.0
NGFS_Below2C,2025,BF-BOF,38.2,95.5
NGFS_Below2C,2025,BF-BOF+CCUS,0.0,0.0
NGFS_Below2C,2025,FINEX-BOF,0.0,0.0
NGFS_Below2C,2025,Scrap-EAF,1.8000000000000003,4.500000000000001
NGFS_Below2C,2025,NG-DRI-EAF,0.0,0.0
NGFS_Below2C,2025,H2-DRI-EAF,0.0,0.0
NGFS_Below2C,2025,HyREX,0.0,0.0
NGFS_Below2C,2026,BF-BOF,38.0,95.47738693467338
NGFS_Below2C,2026,BF-BOF+CCUS,0.0,0.0
NGFS_Below2C,2026,FINEX-BOF,0.0,0.0
NGFS_Below2C,2026,Scrap-EAF,1.8000000000000003,4.522613065326634
NGFS_Below2C,2026,NG-DRI-EAF,0.0,0.0
NGFS_Below2C,2026,H2-DRI-EAF,0.0,0.0
NGFS_Below2C,2026,HyREX,0.0,0.0
NGFS_Below2C,2027,BF-BOF,37.801,95.45466023585264
NGFS_Below2C,2027,BF-BOF+CCUS,0.0,0.0
NGFS_Below2C,2027,FINEX-BOF,0.0,0.0
NGFS_Below2C,2027,Scrap-EAF,1.8000000000000003,4.5453397641473705
NGFS_Below2C,2027,NG-DRI-EAF,0.0,0.0
NGFS_Below2C,2027,H2-DRI-EAF,0.0,0.0
NGFS_Below2C,2027,HyREX,0.0,0.0
NGFS_Below2C,2028,BF-BOF,37.602995,95.4318193325152
NGFS_Below2C,2028,BF-BOF+CCUS,0.0,0.0
NGFS_Below2C,2028,FINEX-BOF,0.0,0.0
NGFS_Below2C,2028,Scrap-EAF,1.7999999999999992,4.568180667484792
NGFS_Below2C,2028,NG-DRI-EAF,0.0,0.0
NGFS_Below2C,2028,H2-DRI-EAF,0.0,0.0
NGFS_Below2C,2028,HyREX,0.0,0.0
NGFS_Below2C,2029,BF-BOF,37.405980025000005,95.40886365076906
NGFS_Below2C,2029,BF-BOF+CCUS,0.0,0.0
